Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-14,206.75804116565675,207.5800834978487,205.52002833629444,206.89669799804688,17958900,0.0,0.0
2020-08-17,207.59001698040228,209.16476582186215,206.91653007881055,208.26348876953125,20184800,0.0,0.0
2020-08-18,208.5110829903827,210.32353568539085,207.20374922941124,209.46188354492188,21336200,0.0,0.0
2020-08-19,209.96821422749238,210.57382553538628,207.74432685199827,208.1910858154297,27627600,0.51,0.0
2020-08-20,208.0322224239185,213.4529409861467,207.40676596792522,213.0359649658203,26981500,0.0,0.0
2020-08-21,212.32114993758367,214.69395185150884,211.31842294557939,211.48719787597656,36249300,0.0,0.0
2020-08-24,213.24445001616317,213.969208134098,210.9014310305356,212.15237426757812,25460100,0.0,0.0
2020-08-25,211.56663782942957,215.0513760525262,211.56663782942957,214.91238403320312,23043700,0.0,0.0
2020-08-26,216.31224088027963,220.49193917900413,215.79597831867446,219.55870056152344,39600800,0.0,0.0
2020-08-27,221.28617994771113,229.4867391285269,217.82128701535163,224.9496307373047,57602200,0.0,0.0
2020-08-28,226.5381050261298,228.98041056210585,224.94962704533452,227.2628631591797,26292900,0.0,0.0
2020-08-31,225.36658914473787,227.0543535226313,222.69594299931612,223.90716552734375,28774200,0.0,0.0
2020-09-01,223.88732852571158,225.813371603712,222.81509789005176,225.63467407226562,25725500,0.0,0.0
2020-09-02,226.3296260248651,231.18443905813555,225.71409212891868,229.98313903808594,34080800,0.0,0.0
2020-09-03,227.62029068843805,227.65999620265924,213.4132607964375,215.73641967773438,58400300,0.0,0.0
2020-09-04,213.55224862797976,216.7887857627795,203.71355264516092,212.70835876464844,59664100,0.0,0.0
2020-09-08,205.01410157989375,208.51869977996964,200.74503977627666,201.2017364501953,52924300,0.0,0.0
2020-09-09,206.10620249739316,213.29409676258496,205.21266943500106,209.76963806152344,45679000,0.0,0.0
2020-09-10,211.86444499547886,213.19481435507575,202.6412991291627,203.89222717285156,35461500,0.0,0.0
2020-09-11,205.7090779203849,207.12879615384017,199.79197191316933,202.5618896484375,33620100,0.0,0.0
2020-09-14,202.7703665255632,207.69466763337684,202.561870945861,203.93194580078125,30375800,0.0,0.0
2020-09-15,206.92029975625076,208.27051440184593,205.44101568565955,207.2777099609375,21823900,0.0,0.0
2020-09-16,209.1044516503377,209.13423456953092,203.1674857569396,203.5745391845703,26328100,0.0,0.0
2020-09-17,198.61052988702662,202.8597316491083,198.52118112379904,201.449951171875,34011300,0.0,0.0
2020-09-18,201.34073659538066,202.1846112512055,194.83786470535247,198.9480743408203,55225300,0.0,0.0
2020-09-21,195.77110139269155,201.25138590373388,194.96693225527085,201.0825958251953,39839700,0.0,0.0
2020-09-22,203.58445612050573,206.6025898061982,200.6259034205374,205.92747497558594,33517100,0.0,0.0
2020-09-23,206.4040349218032,206.60260792698287,198.59066890597157,199.14663696289062,30803800,0.0,0.0
2020-09-24,198.41195760229735,204.0907997590466,197.76662567826222,201.72792053222656,31202500,0.0,0.0
2020-09-25,202.0853364940208,207.53582289652138,201.08259436536224,206.32461547851562,29437300,0.0,0.0
2020-09-28,209.36259361952875,211.04043545452288,206.56287798146911,207.93295288085938,32004900,0.0,0.0
2020-09-29,207.84360365529596,208.55842402302576,205.32187203886235,205.7686309814453,24221900,0.0,0.0
2020-09-30,206.2352461745744,210.45466471917192,205.0538065582483,208.81654357910156,33829100,0.0,0.0
2020-10-01,211.95381595364609,212.45021815164134,209.79943223222588,210.9312286376953,27158400,0.0,0.0
2020-10-02,206.50333356323765,209.47182443684713,204.06102785649958,204.70635986328125,33154800,0.0,0.0
2020-10-05,205.7289451511385,208.89599385992162,205.49066662277127,208.8662109375,21331600,0.0,0.0
2020-10-06,207.31742445825876,208.66762391471764,203.34620681269334,204.42835998535156,28554300,0.0,0.0
2020-10-07,205.57007228190608,208.59812866750735,205.23252242882072,208.3201446533203,25681100,0.0,0.0
2020-10-08,208.9952699730092,209.67038491091157,206.82104084179497,209.0647735595703,19925800,0.0,0.0
2020-10-09,209.71007965722941,214.30676910677326,209.71007965722941,214.2571258544922,26458000,0.0,0.0
2020-10-12,217.21566471497772,222.2491902181287,215.24991627451888,219.806884765625,40461400,0.0,0.0
2020-10-13,221.11738617070813,223.58947445726278,218.84385572446888,221.25637817382812,28950800,0.0,0.0
2020-10-14,221.39538330090457,222.60660589231773,217.5532350841227,219.27078247070312,23421700,0.0,0.0
2020-10-15,215.53784511195468,218.77438205956395,214.45567678357904,218.0794219970703,22733100,0.0,0.0
2020-10-16,218.56588646631928,220.69048731393875,217.74187213085816,218.0794219970703,26057900,0.0,0.0
2020-10-19,218.83394255841446,220.70041966553973,212.18215615294778,212.67855834960938,27625800,0.0,0.0
2020-10-20,214.24720295484477,215.8058980610674,211.55669623462177,213.10546875,22753500,0.0,0.0
2020-10-21,211.58647521186268,215.35913507455479,211.58647521186268,213.25439453125,22724900,0.0,0.0
2020-10-22,212.3906510519646,214.50532940139095,210.1767013458431,213.34375,22351500,0.0,0.0
2020-10-23,213.48274046855428,214.72374603568718,211.6262009878014,214.67410278320312,18879600,0.0,0.0
2020-10-26,212.3112363699091,214.78330973965808,206.6026108179601,208.568359375,37111600,0.0,0.0
2020-10-27,210.06748665729043,213.1253261333888,208.81655852347478,211.71554565429688,36700300,0.0,0.0
2020-10-28,206.17568753490667,207.3372668628009,200.64577491498318,201.22158813476562,51195600,0.0,0.0
2020-10-29,202.60160092501718,205.8679207313573,201.90662572669584,203.24691772460938,31432600,0.0,0.0
2020-10-30,202.03570995232977,202.82001881926547,198.18362375519203,201.01312255859375,36953700,0.0,0.0
2020-11-02,202.82000312033972,203.80288492469444,198.68001061247023,200.87411499023438,30842200,0.0,0.0
2020-11-03,202.42289401666036,206.62245250118522,201.65843036614623,204.94461059570312,27512000,0.0,0.0
2020-11-04,212.4800051612366,216.74906717596153,210.89151203748068,214.83294677734375,42311800,0.0,0.0
2020-11-05,220.44229824331188,222.5073333624452,219.5587028694081,221.6833038330078,36080100,0.0,0.0
2020-11-06,220.66071306126437,222.74560847963673,216.46115445173618,222.11021423339844,25231900,0.0,0.0
2020-11-09,222.8250118579612,226.47852461281087,216.31221771306068,216.81854248046875,44395000,0.0,0.0
2020-11-10,212.9565462925755,214.9421551158163,208.21094241694945,209.4916534423828,44045100,0.0,0.0
2020-11-11,210.86173589494456,216.47107496096558,210.67310062617327,214.99180603027344,29440800,0.0,0.0
2020-11-12,215.64705382430873,217.53337615475624,212.91684168082284,213.88978576660156,21593900,0.0,0.0
2020-11-13,214.8031727934807,215.8555430934297,212.61900601919115,214.95208740234375,18621100,0.0,0.0
2020-11-16,213.32388158978503,216.17324058601142,212.97640913102111,215.66690063476562,24953300,0.0,0.0
2020-11-17,214.54503821966776,216.11365585020553,212.53956907761034,212.91683959960938,24154100,0.0,0.0
2020-11-18,212.6679817039168,214.18099949020433,209.96048258683567,210.10980224609375,28372800,0.56,0.0
2020-11-19,210.40843614090178,212.05084614838466,208.9650886443597,211.4436492919922,24792700,0.0,0.0
2020-11-20,211.22465181185376,212.30963814671833,209.03476681627131,209.4229736328125,22843100,0.0,0.0
2020-11-23,209.9803919928612,211.31422920722395,207.2032225576639,209.14425659179688,25683500,0.0,0.0
2020-11-24,208.62663654218946,213.26522095598386,207.8999961681846,212.87701416015625,33979700,0.0,0.0
2020-11-25,214.12128416874944,214.30044953888518,211.48347051738693,212.88697814941406,21012900,0.0,0.0
2020-11-27,213.86246436688666,215.27593562208781,213.05617471190385,214.24070739746094,14512200,0.0,0.0
2020-11-30,213.11593572465594,213.7728906155074,209.87090998029993,213.08607482910156,33064800,0.0,0.0
2020-12-01,213.52403392461505,216.32113097143042,212.36937722084625,215.2162322998047,30904500,0.0,0.0
2020-12-02,213.89232788051692,214.4796123522444,211.82188659454127,214.38006591796875,23724500,0.0,0.0
2020-12-03,213.62357402440585,215.38544270548417,212.6679798548868,213.25527954101562,25120900,0.0,0.0
2020-12-04,213.2353694394401,214.3900413096272,212.2001411459433,213.37472534179688,24666000,0.0,0.0
2020-12-07,213.38467256565824,214.54929299701263,212.011025876413,213.30503845214844,24620000,0.0,0.0
2020-12-08,212.98651886986,215.95281747543382,211.91148111196352,215.0171356201172,23284100,0.0,0.0
2020-12-09,214.1710491208624,214.240719477007,210.23920781192763,210.8264923095703,32440600,0.0,0.0
2020-12-10,210.79663800181098,212.10061437037572,209.39311519146767,209.55238342285156,26733300,0.0,0.0
2020-12-11,209.08453279247755,212.33950687295126,208.14885096229548,212.27976989746094,30979400,0.0,0.0
2020-12-14,212.1205192238435,215.2162251147846,211.9015292105689,213.2154541015625,28798400,0.0,0.0
2020-12-15,214.1810108876267,214.4298618109783,211.26448535650022,213.1457977294922,27000600,0.0,0.0
2020-12-16,213.76293269014653,219.0982968330556,213.73307179589915,218.27210998535156,35023300,0.0,0.0
2020-12-17,218.859397113593,219.87471309613582,216.91836302097764,218.41146850585938,32515800,0.0,0.0
2020-12-18,217.5852813720703,218.68023146838885,215.02710187598706,217.5852813720703,63354900,0.0,0.0
2020-12-21,216.5500668245293,222.97041732127258,216.28130358654204,221.56689453125,37181900,0.0,0.0
2020-12-22,221.6664357758373,224.59292486476826,220.83030037575816,222.9106903076172,22612200,0.0,0.0
2020-12-23,222.08449446167577,222.53242303720475,219.78511461046082,220.0041046142578,18699600,0.0,0.0
2020-12-24,220.4022770780217,222.582213528586,220.1832870572291,221.72616577148438,10550600,0.0,0.0
2020-12-28,223.41832932915395,224.99106879999763,221.9949095077242,223.92599487304688,17933500,0.0,0.0
2020-12-29,225.26979597271733,226.1357922815872,222.55234828068646,223.11972045898438,17403200,0.0,0.0
2020-12-30,224.1947577395199,224.59292830898792,220.45204551844543,220.66107177734375,20272300,0.0,0.0
2020-12-31,220.68098272862198,221.97501049118932,218.67026313412978,221.39767456054688,20942100,0.0,0.0
2021-01-04,221.50717261944573,221.9750135491933,213.82265524022884,216.68942260742188,37130100,0.0,0.0
2021-01-05,216.2613798060854,217.51559805782446,214.70855262645938,216.8984375,23823000,0.0,0.0
2021-01-06,211.19477995187572,215.49493079366619,210.96584137673935,211.2744140625,35930700,0.0,0.0
2021-01-07,213.05618618574323,218.33182846008577,212.72771635400744,217.28665161132812,27694500,0.0,0.0
2021-01-08,217.67486804342718,219.56614413638295,216.03245805751595,218.6105499267578,22956200,0.0,0.0
2021-01-11,217.46583249213626,217.90381251998602,215.73382470618145,216.49034118652344,23031300,0.0,0.0
2021-01-12,215.5048838704804,216.10213211833127,212.33950764737085,213.9420928955078,23249300,0.0,0.0
2021-01-13,213.03629820930166,215.76369455080336,212.94670033541257,215.3456268310547,20087100,0.0,0.0
2021-01-14,214.91759408110647,216.46047269280564,211.7621665040803,212.04087829589844,29480800,0.0,0.0
2021-01-15,212.53858839501942,213.52402827291687,211.0554315109749,211.67257690429688,31746500,0.0,0.0
2021-01-19,212.76753683851206,215.9826864756929,211.65268957603186,215.44517517089844,30480900,0.0,0.0
2021-01-20,216.699373463135,224.75218541681065,216.2912543177874,223.30885314941406,37777300,0.0,0.0
2021-01-21,223.6671956257737,225.25984753061502,221.39767653400003,223.9359588623047,30709400,0.0,0.0
2021-01-22,226.03626423977795,229.01252664193368,224.76214877399158,224.9114532470703,30172700,0.0,0.0
2021-01-25,228.06687171674793,228.723841748813,223.18940007211575,228.47499084472656,33152100,0.0,0.0
2021-01-26,230.79428980891709,233.10361836793402,229.0224725353592,231.2621307373047,49169600,0.0,0.0
2021-01-27,236.9060784491776,239.33486588531196,229.0822048306628,231.8295135498047,69870600,0.0,0.0
2021-01-28,234.52705488523125,241.5247413386255,234.0094407337433,237.831787109375,49111200,0.0,0.0
2021-01-29,234.90532022516277,236.92598848317184,230.28664775133421,230.8938446044922,42503100,0.0,0.0
2021-02-01,233.9795780928636,241.38538363328175,231.36166164917245,238.54847717285156,33314200,0.0,0.0
2021-02-02,240.19089966091377,241.1962518622458,237.5928955714509,238.40911865234375,25916300,0.0,0.0
2021-02-03,238.46885992631837,243.9634771432168,238.16027203608311,241.88308715820312,27158100,0.0,0.0
2021-02-04,241.54465026158792,242.12198619383435,239.26516742662756,240.8976287841797,25296100,0.0,0.0
2021-02-05,241.11662236907677,242.1617992413987,239.31494418915688,241.08676147460938,18054800,0.0,0.0
2021-02-08,242.03239699217963,242.5599597237286,239.70315604285145,241.35552978515625,22211900,0.0,0.0
2021-02-09,240.75826020839688,243.63497596108036,240.2705221725563,242.6495361328125,23565000,0.0,0.0
2021-02-10,243.87389109540783,244.78966061892353,239.78278153928156,241.70391845703125,22186700,0.0,0.0
2021-02-11,243.65490182772194,244.02319631421852,241.03698539368398,243.36624145507812,15751100,0.0,0.0
2021-02-12,242.80879678638723,244.1725100687382,241.61431548478978,243.8639373779297,16561100,0.0,0.0
2021-02-16,243.90375316836588,244.99870324995663,241.80345087633577,242.57986450195312,26728500,0.0,0.0
2021-02-17,240.76406581286776,243.74716785049415,240.38493636716143,243.63742065429688,21653500,0.56,0.0
2021-02-18,241.24294210076266,243.3680246361567,240.30510524516015,243.2283477783203,16925600,0.0,0.0
2021-02-19,243.1884501915818,243.2981973831778,239.62666742912293,240.41485595703125,25262600,0.0,0.0
2021-02-22,236.87304155891664,237.38186116528613,231.8646021274142,233.96974182128906,36446900,0.0,0.0
2021-02-23,229.79937561404657,234.2890086711492,228.2030555487333,232.73260498046875,30228700,0.0,0.0
2021-02-24,229.4801093068283,234.65815528743988,228.4724415734111,234.00965881347656,26339700,0.0,0.0
2021-02-25,231.54534105151876,234.04955308847764,227.35501996343118,228.46246337890625,39542200,0.0,0.0
2021-02-26,230.99660240017158,234.82775219483548,229.01118146075905,231.8446502685547,37819200,0.0,0.0
2021-03-01,235.3565371643884,236.92292757011685,232.61287250161575,236.39414978027344,25324000,0.0,0.0
2021-03-02,236.46397275932344,236.75331318485726,232.91217669489927,233.33120727539062,22812500,0.0,0.0
2021-03-03,231.62516008375437,233.04188690151963,226.73643942946833,227.03575134277344,34029500,0.0,0.0
2021-03-04,226.21764356555343,231.95439675858952,223.74334600997386,226.20765686035156,44727800,0.0,0.0
2021-03-05,228.99124204949297,232.73260289691706,225.93829403377669,231.0664520263672,41872800,0.0,0.0
2021-03-08,230.83697671864246,232.8323692206108,226.60675435759705,226.86614990234375,35267400,0.0,0.0
2021-03-09,232.3435040386549,234.83774462572865,231.13628489611122,233.24142456054688,33080500,0.0,0.0
2021-03-10,236.4540024843951,236.4540024843951,231.50542256944416,231.88455200195312,29746800,0.0,0.0
2021-03-11,234.4187107444338,238.61900330888858,233.7701990667131,236.58370971679688,29907600,0.0,0.0
2021-03-12,233.47088179720146,235.27672470330972,232.69267998070657,235.20687866210938,22653700,0.0,0.0
2021-03-15,234.41870653336758,234.64817239741808,231.2759543600298,234.26904296875,26034900,0.0,0.0
2021-03-16,235.73565530190496,239.50694569415813,235.39644224990323,237.16236877441406,28092200,0.0,0.0
2021-03-17,235.6059626920817,238.00044281959708,232.69269147702911,236.49391174316406,29562100,0.0,0.0
2021-03-18,232.0242339812704,233.6504837159223,229.79937563978635,230.1884765625,34833000,0.0,0.0
2021-03-19,230.48779059426766,231.9344471036088,228.82163969331486,229.8193359375,46430700,0.0,0.0
2021-03-22,229.73951128134408,236.35422682293617,229.60980590206162,235.4463348388672,30127000,0.0,0.0
2021-03-23,236.9428800615233,240.49467615834675,236.52384947720958,237.0326690673828,31638400,0.0,0.0
2021-03-24,237.30205010029562,237.4516984426328,234.7778799019686,234.9175567626953,25620100,0.0,0.0
2021-03-25,234.75792074997972,236.39414192189537,231.03651815734668,231.8047332763672,34061900,0.0,0.0
2021-03-26,231.01656090562665,236.164677012602,231.01656090562665,235.93519592285156,25479900,0.0,0.0
2021-03-29,236.04493981505794,236.25446271502344,231.34579924803433,234.69805908203125,25227500,0.0,0.0
2021-03-30,232.9919945164929,233.31126461078205,230.56760003548314,231.3158721923828,24792000,0.0,0.0
2021-03-31,232.37342541942198,238.54916732851953,231.85461913319742,235.22683715820312,43623500,0.0,0.0
2021-04-01,237.92062077445107,242.2805484204459,237.50159018541223,241.79168701171875,30338000,0.0,0.0
2021-04-05,242.2007247334241,249.3841495731514,242.14086539703237,248.49620056152344,36910600,0.0,0.0
2021-04-06,247.0395621505424,248.8254316896105,246.31124817106465,247.2889862060547,22931900,0.0,0.0
2021-04-07,247.23909833487562,250.35190567591223,246.62053154880712,249.32427978515625,22719800,0.0,0.0
2021-04-08,252.18767502368127,253.55451395851352,251.41944468009623,252.66656494140625,23625200,0.0,0.0
2021-04-09,252.2874438374957,255.4002664645409,251.85844176079053,255.26058959960938,24326800,0.0,0.0
2021-04-12,254.12321737927797,257.0764049642369,254.0334131472229,255.32044982910156,27148700,0.0,0.0
